#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	prediction	combined_score
IGF1R	sulphate	1845984	-100001117	9606.ENSP00000268035	-1.CID100001117	0	0	0	0	0	0.800	0	0	0	0.800
carbon dioxide	quinol	-100000280	-100000785	-1.CID100000280	-1.CID100000785	0	0	0	0	0	0	0.800	0	0	0.800
IL1B	sulphate	1845335	-100001117	9606.ENSP00000263341	-1.CID100001117	0	0	0	0	0	0.800	0	0	0	0.800
cystein	sulphate	-100000594	-100001117	-1.CID100000594	-1.CID100001117	0	0	0	0	0	0	0.800	0	0	0.800
VEGFA	glutamic acid	1855611	-100000611	9606.ENSP00000361125	-1.CID100000611	0	0	0	0	0	0.800	0	0	0	0.800
ACP5	Fe(III	1842712	-100023925	9606.ENSP00000218758	-1.CID100023925	0	0	0	0	0	0.800	0	0	0	0.800
VEGFA	histidine	1855611	-100000773	9606.ENSP00000361125	-1.CID100000773	0	0	0	0	0	0.800	0	0	0	0.800
HIF1A	sulphate	1852062	-100001117	9606.ENSP00000338018	-1.CID100001117	0	0	0	0	0	0.800	0	0	0	0.800
distilled water	pyrrole	-100000961	-100008027	-1.CID100000961	-1.CID100008027	0	0	0	0	0	0	0.800	0	0	0.800
CD8A	glycerol	1846863	-100000753	9606.ENSP00000283635	-1.CID100000753	0	0	0	0	0	0.800	0	0	0	0.800
pyruvic acid	sulphate	-100001060	-100001117	-1.CID100001060	-1.CID100001117	0	0	0	0	0	0	0.800	0	0	0.800
PAH	TPO	1862478	1850079	9606.ENSP00000448059	9606.ENSP00000318820	0	0	0	0	0	0	0.800	0	0	0.800
IGF1R	glycerol	1845984	-100000753	9606.ENSP00000268035	-1.CID100000753	0	0	0	0	0	0.800	0	0	0	0.800
DPP6	glucose	1856752	-100000206	9606.ENSP00000367001	-1.CID100000206	0	0	0	0	0	0.800	0	0	0	0.800
XDH	acetate	1857027	-100000175	9606.ENSP00000368727	-1.CID100000175	0	0	0	0	0	0.800	0	0	0	0.800
FEN1	potassium	1848737	-100000813	9606.ENSP00000305480	-1.CID100000813	0	0	0	0	0	0.800	0	0	0	0.800
FDPS	manganese	1853389	-100023930	9606.ENSP00000349078	-1.CID100023930	0	0	0	0	0	0.800	0	0	0	0.800
histidine	S-adenosylmeth.	-100000773	-100001079	-1.CID100000773	-1.CID100001079	0	0	0	0	0	0	0.800	0	0	0.800
INSR	manganese	1848574	-100023930	9606.ENSP00000303830	-1.CID100023930	0	0	0	0	0	0.800	0	0	0	0.800
PROC	SERPINE1	1843382	1842959	9606.ENSP00000234071	9606.ENSP00000223095	0	0	0	0	0	0	0.800	0	0	0.800
ATIC	potassium	1843445	-100000813	9606.ENSP00000236959	-1.CID100000813	0	0	0	0	0	0.800	0	0	0	0.800
APP	imidazole	1846936	-100000795	9606.ENSP00000284981	-1.CID100000795	0	0	0	0	0	0.800	0	0	0	0.800
BACE1	tyramine	1850057	-100005610	9606.ENSP00000318585	-1.CID100005610	0	0	0	0	0	0.800	0	0	0	0.800
ALPP	sodium	1857973	-100000923	9606.ENSP00000375881	-1.CID100000923	0	0	0	0	0	0.800	0	0	0	0.800
TNFSF10	Zn(II	1843591	-100023994	9606.ENSP00000241261	-1.CID100023994	0	0	0	0	0	0.800	0	0	0	0.800
GSK3B	potassium	1850681	-100000813	9606.ENSP00000324806	-1.CID100000813	0	0	0	0	0	0.800	0	0	0	0.800
citric acid	glutamic acid	-100000311	-100000611	-1.CID100000311	-1.CID100000611	0	0	0	0.774	0	0	0.800	0	0	0.800
glucose	methanol	-100000206	-100000887	-1.CID100000206	-1.CID100000887	0	0	0	0	0	0	0.800	0	0	0.800
MTOR	PPARG	1854147	1847090	9606.ENSP00000354558	9606.ENSP00000287820	0	0	0	0	0	0	0.800	0	0	0.800
MMP9	minocycline	1855661	-126275995	9606.ENSP00000361405	-1.CID126275995	0	0	0	0	0	0	0.800	0	0	0.800
LEP	IL7R	1849557	1848815	9606.ENSP00000312652	9606.ENSP00000306157	0	0	0	0	0	0	0.800	0	0	0.800
FGF14	IGF1R	1856442	1845984	9606.ENSP00000365301	9606.ENSP00000268035	0	0	0	0	0	0	0.800	0	0	0.800
MMP9	anti-D	1855661	-100000739	9606.ENSP00000361405	-1.CID100000739	0	0	0	0	0	0	0.800	0	0	0.800
PTPN1	sulphate	1855520	-100001117	9606.ENSP00000360683	-1.CID100001117	0	0	0	0	0	0.800	0	0	0	0.800
IL1B	anti-D	1845335	-100000739	9606.ENSP00000263341	-1.CID100000739	0	0	0	0	0	0	0.800	0	0	0.800
IL7R	acetate	1848815	-100000175	9606.ENSP00000306157	-1.CID100000175	0	0	0	0	0	0.795	0	0	0	0.795
SHH	sodium	1847842	-100000923	9606.ENSP00000297261	-1.CID100000923	0	0	0	0	0	0.795	0	0	0	0.795
COMT	sulphate	1854135	-100001117	9606.ENSP00000354511	-1.CID100001117	0	0	0	0	0	0.795	0	0	0	0.795
ARL3	sulphate	1844819	-100001117	9606.ENSP00000260746	-1.CID100001117	0	0	0	0	0	0.795	0	0	0	0.795
PDCD1	glycerol	1851803	-100000753	9606.ENSP00000335062	-1.CID100000753	0	0	0	0	0	0.795	0	0	0	0.795
GSTZ1	glycerol	1842600	-100000753	9606.ENSP00000216465	-1.CID100000753	0	0	0	0	0	0.795	0	0	0	0.795
ARL3	ammonia	1844819	-100000222	9606.ENSP00000260746	-1.CID100000222	0	0	0	0	0	0.795	0	0	0	0.795
TNFRSF11A	sulphate	1863918	-100001117	9606.ENSP00000465500	-1.CID100001117	0	0	0	0	0	0.795	0	0	0	0.795
FAH	acetate	1844986	-100000175	9606.ENSP00000261755	-1.CID100000175	0	0	0	0	0	0.795	0	0	0	0.795
COMT	acetate	1854135	-100000175	9606.ENSP00000354511	-1.CID100000175	0	0	0	0	0	0.795	0	0	0	0.795
TNFRSF11A	glycerol	1863918	-100000753	9606.ENSP00000465500	-1.CID100000753	0	0	0	0	0	0.795	0	0	0	0.795
MLKL	sulphate	1849061	-100001117	9606.ENSP00000308351	-1.CID100001117	0	0	0	0	0	0.795	0	0	0	0.795
CYP2B6	sulphate	1850664	-100001117	9606.ENSP00000324648	-1.CID100001117	0	0	0	0	0	0.795	0	0	0	0.795
CDO1	sulphate	1844014	-100001117	9606.ENSP00000250535	-1.CID100001117	0	0	0	0	0	0.795	0	0	0	0.795
KEAP1	sulphate	1842313	-100001117	9606.ENSP00000171111	-1.CID100001117	0	0	0	0	0	0.795	0	0	0	0.795
FAH	calcium ions	1844986	-100000271	9606.ENSP00000261755	-1.CID100000271	0	0	0	0	0	0.795	0	0	0	0.795
KIT	glucose	1847112	-100000206	9606.ENSP00000288135	-1.CID100000206	0	0	0	0	0	0.795	0	0	0	0.795
MITF	sulphate	1847592	-100001117	9606.ENSP00000295600	-1.CID100001117	0	0	0	0	0	0.795	0	0	0	0.795
CTNNB1	Zn(II	1852818	-100023994	9606.ENSP00000344456	-1.CID100023994	0	0	0	0	0	0.795	0	0	0	0.795
STUB1	sulphate	1842759	-100001117	9606.ENSP00000219548	-1.CID100001117	0	0	0	0	0	0.795	0	0	0	0.795
CIDEC	iodide	1860732	-100005238	9606.ENSP00000408631	-1.CID100005238	0	0	0	0	0	0.795	0	0	0	0.795
TNFSF11	sodium	1843537	-100000923	9606.ENSP00000239849	-1.CID100000923	0	0	0	0	0	0.795	0	0	0	0.795
NAMPT	sulphate	1842925	-100001117	9606.ENSP00000222553	-1.CID100001117	0	0	0	0	0	0.795	0	0	0	0.795
LRP4	phosphate	1856903	-100001003	9606.ENSP00000367888	-1.CID100001003	0	0	0	0	0	0.795	0	0	0	0.795
CYP2B6	glycerol	1850664	-100000753	9606.ENSP00000324648	-1.CID100000753	0	0	0	0	0	0.795	0	0	0	0.795
ASPA	sulphate	1845277	-100001117	9606.ENSP00000263080	-1.CID100001117	0	0	0	0	0	0.795	0	0	0	0.795
MAPK1	retinoic acid	1842512	-100005538	9606.ENSP00000215832	-1.CID100005538	0	0	0	0	0	0.338	0.700	0	0	0.795
PTGS2	glycerol	1854602	-100000753	9606.ENSP00000356438	-1.CID100000753	0	0	0	0	0	0.795	0	0	0	0.795
CYP2B6	phosphate	1850664	-100001003	9606.ENSP00000324648	-1.CID100001003	0	0	0	0	0	0.795	0	0	0	0.795
GSK3B	nitrate	1850681	-100000943	9606.ENSP00000324806	-1.CID100000943	0	0	0	0	0	0.795	0	0	0	0.795
SHH	acetate	1847842	-100000175	9606.ENSP00000297261	-1.CID100000175	0	0	0	0	0	0.795	0	0	0	0.795
TNFRSF11A	sodium	1863918	-100000923	9606.ENSP00000465500	-1.CID100000923	0	0	0	0	0	0.795	0	0	0	0.795
FAH	sodium	1844986	-100000923	9606.ENSP00000261755	-1.CID100000923	0	0	0	0	0	0.795	0	0	0	0.795
ALB	acetate	1847637	-100000175	9606.ENSP00000295897	-1.CID100000175	0	0	0	0	0	0.795	0	0	0	0.795
TP53	citric acid	1846083	-100000311	9606.ENSP00000269305	-1.CID100000311	0	0	0	0	0	0.795	0	0	0	0.795
LRP4	calcium ions	1856903	-100000271	9606.ENSP00000367888	-1.CID100000271	0	0	0	0	0	0.795	0	0	0	0.795
TNFRSF11A	acetate	1863918	-100000175	9606.ENSP00000465500	-1.CID100000175	0	0	0	0	0	0.795	0	0	0	0.795
FAH	manganese	1844986	-100023930	9606.ENSP00000261755	-1.CID100023930	0	0	0	0	0	0.795	0	0	0	0.795
ALB	calcium ions	1847637	-100000271	9606.ENSP00000295897	-1.CID100000271	0	0	0	0	0	0.794	0	0	0	0.794
INS	sodium	1844030	-100000923	9606.ENSP00000250971	-1.CID100000923	0	0	0	0	0	0.794	0	0	0	0.794
INS	copper	1844030	-100011009	9606.ENSP00000250971	-1.CID100011009	0	0	0	0	0	0.794	0	0	0	0.794
CAT	ammonia	1843587	-100000222	9606.ENSP00000241052	-1.CID100000222	0	0	0	0	0	0.794	0	0	0	0.794
ALB	glycerol	1847637	-100000753	9606.ENSP00000295897	-1.CID100000753	0	0	0	0	0	0.794	0	0	0	0.794
SOD1	cobalt	1846132	-100002891	9606.ENSP00000270142	-1.CID100002891	0	0	0	0	0	0.794	0	0	0	0.794
EGFR	STUB1	1846445	1842759	9606.ENSP00000275493	9606.ENSP00000219548	0	0	0	0	0	0.795	0	0	0	0.794
SFN	EGFR	1852398	1846445	9606.ENSP00000340989	9606.ENSP00000275493	0	0	0	0	0	0.795	0	0	0	0.794
BGLAP	calcium ions	1854771	-100000271	9606.ENSP00000357255	-1.CID100000271	0	0	0	0	0	0.794	0	0	0	0.794
ALB	malate	1847637	-100000525	9606.ENSP00000295897	-1.CID100000525	0	0	0	0	0	0.794	0	0	0	0.794
GSK3B	Zn(II	1850681	-100023994	9606.ENSP00000324806	-1.CID100023994	0	0	0	0	0	0.332	0.700	0	0	0.793
CYP1A2	kaempferol	1852534	-105280863	9606.ENSP00000342007	-1.CID105280863	0	0	0	0	0	0.316	0.700	0	0	0.788
GGH	glycerol	1844755	-100000753	9606.ENSP00000260118	-1.CID100000753	0	0	0	0	0	0.787	0	0	0	0.787
SMO	sodium	1843960	-100000923	9606.ENSP00000249373	-1.CID100000923	0	0	0	0	0	0.787	0	0	0	0.787
CYP1A2	quinine	1852534	-100001065	9606.ENSP00000342007	-1.CID100001065	0	0	0	0	0	0.302	0.700	0	0	0.784
FEN1	LIG1	1848737	1845325	9606.ENSP00000305480	9606.ENSP00000263274	0	0	0	0	0	0.778	0	0	0	0.778
NR3C1	aldosterone	1843294	-100005839	9606.ENSP00000231509	-1.CID100005839	0	0	0	0	0	0.274	0.700	0	0	0.775
PRMT5	glycerol	1850120	-100000753	9606.ENSP00000319169	-1.CID100000753	0	0	0	0	0	0.773	0	0	0	0.773
TF	paracetamol	1859071	-100001983	9606.ENSP00000385834	-1.CID100001983	0	0	0	0	0	0.741	0.150	0	0	0.773
CLNS1A	sulphate	1861953	-100001117	9606.ENSP00000433919	-1.CID100001117	0	0	0	0	0	0.773	0	0	0	0.773
CYP3A4	hypericin	1852052	-105281051	9606.ENSP00000337915	-1.CID105281051	0	0	0	0	0	0.235	0.700	0	0	0.763
FXN	cobalt	1856650	-100002891	9606.ENSP00000366482	-1.CID100002891	0	0	0	0	0	0.755	0	0	0	0.755
POR	sulphate	1861450	-100001117	9606.ENSP00000419970	-1.CID100001117	0	0	0	0	0	0.755	0	0	0	0.755
RPS6	Zn(II	1857216	-100023994	9606.ENSP00000369757	-1.CID100023994	0	0	0	0	0	0.755	0	0	0	0.755
SOD1	phosphate	1846132	-100001003	9606.ENSP00000270142	-1.CID100001003	0	0	0	0	0	0.755	0	0	0	0.755
CAT	sulphate	1843587	-100001117	9606.ENSP00000241052	-1.CID100001117	0	0	0	0	0	0.755	0	0	0	0.755
CBS	methionine	1852819	-100000876	9606.ENSP00000344460	-1.CID100000876	0	0	0	0	0	0.752	0	0	0	0.752
HPGD	acetate	1847749	-100000175	9606.ENSP00000296522	-1.CID100000175	0	0	0	0	0	0.752	0	0	0	0.752
CBS	glutamic acid	1852819	-100000611	9606.ENSP00000344460	-1.CID100000611	0	0	0	0	0	0.752	0	0	0	0.752
CBS	sulphate	1852819	-100001117	9606.ENSP00000344460	-1.CID100001117	0	0	0	0	0	0.752	0	0	0	0.752
POR	HMOX1	1861450	1842546	9606.ENSP00000419970	9606.ENSP00000216117	0	0	0	0	0	0.747	0	0	0	0.747
TRPV1	sulphate	1858755	-100001117	9606.ENSP00000382659	-1.CID100001117	0	0	0	0	0	0.742	0	0	0	0.742
TRPV1	calcium ions	1858755	-100000271	9606.ENSP00000382659	-1.CID100000271	0	0	0	0	0	0.742	0	0	0	0.742
TRPV1	MgATP	1858755	-100000238	9606.ENSP00000382659	-1.CID100000238	0	0	0	0	0	0.742	0	0	0	0.742
GSK3B	glucose	1850681	-100000206	9606.ENSP00000324806	-1.CID100000206	0	0	0	0	0	0.166	0.700	0	0	0.742
DDT	sodium	1842505	-100000923	9606.ENSP00000215773	-1.CID100000923	0	0	0	0	0	0.742	0	0	0	0.742
TF	etoricoxib	1859071	-100123619	9606.ENSP00000385834	-1.CID100123619	0	0	0	0	0	0.741	0	0	0	0.741
TF	vitamin B	1859071	-100000936	9606.ENSP00000385834	-1.CID100000936	0	0	0	0	0	0.741	0	0	0	0.741
HDC	sulphate	1845970	-100001117	9606.ENSP00000267845	-1.CID100001117	0	0	0	0	0	0.741	0	0	0	0.741
TF	Zn(II	1859071	-100023994	9606.ENSP00000385834	-1.CID100023994	0	0	0	0	0	0.741	0	0	0	0.741
TF	aspirin	1859071	-100002244	9606.ENSP00000385834	-1.CID100002244	0	0	0	0	0	0.741	0	0	0	0.741
PRKACB	glycerol	1855328	-100000753	9606.ENSP00000359719	-1.CID100000753	0	0	0	0	0	0.741	0	0	0	0.741
TF	cellulose	1859071	-100000294	9606.ENSP00000385834	-1.CID100000294	0	0	0	0	0	0.741	0	0	0	0.741
PRKACB	sulphate	1855328	-100001117	9606.ENSP00000359719	-1.CID100001117	0	0	0	0	0	0.741	0	0	0	0.741
PRKACB	sodium	1855328	-100000923	9606.ENSP00000359719	-1.CID100000923	0	0	0	0	0	0.741	0	0	0	0.741
TF	polysaccharides	1859071	-100000871	9606.ENSP00000385834	-1.CID100000871	0	0	0	0	0	0.741	0	0	0	0.741
TF	adenosine	1859071	-100000191	9606.ENSP00000385834	-1.CID100000191	0	0	0	0	0	0.741	0	0	0	0.741
PRKACB	adenosine	1855328	-100000191	9606.ENSP00000359719	-1.CID100000191	0	0	0	0	0	0.741	0	0	0	0.741
TF	coumarin	1859071	-100000323	9606.ENSP00000385834	-1.CID100000323	0	0	0	0	0	0.741	0	0	0	0.741
PRKACB	methanol	1855328	-100000887	9606.ENSP00000359719	-1.CID100000887	0	0	0	0	0	0.741	0	0	0	0.741
PRKACB	iodide	1855328	-100005238	9606.ENSP00000359719	-1.CID100005238	0	0	0	0	0	0.741	0	0	0	0.741
PRKACB	bicarbonate	1855328	-100000767	9606.ENSP00000359719	-1.CID100000767	0	0	0	0	0	0.741	0	0	0	0.741
TF	celecoxib	1859071	-100002662	9606.ENSP00000385834	-1.CID100002662	0	0	0	0	0	0.741	0	0	0	0.741
PRKACB	potassium	1855328	-100000813	9606.ENSP00000359719	-1.CID100000813	0	0	0	0	0	0.741	0	0	0	0.741
TF	myo-inositol	1859071	-100000892	9606.ENSP00000385834	-1.CID100000892	0	0	0	0	0	0.741	0	0	0	0.741
GAA	1-deoxynojirim.	1848760	-100001374	9606.ENSP00000305692	-1.CID100001374	0	0	0	0	0	0.740	0	0	0	0.740
USP53	CAT	1846355	1843587	9606.ENSP00000274030	9606.ENSP00000241052	0	0	0	0	0	0.740	0	0	0	0.740
TPI1	sulphate	1843191	-100001117	9606.ENSP00000229270	-1.CID100001117	0	0	0	0	0	0.735	0	0	0	0.735
TPI1	glycerol	1843191	-100000753	9606.ENSP00000229270	-1.CID100000753	0	0	0	0	0	0.735	0	0	0	0.735
ERBB2	doxorubicin	1846101	-100001690	9606.ENSP00000269571	-1.CID100001690	0	0	0	0	0	0.138	0.700	0	0	0.733
SI	1-deoxynojirim.	1845536	-100001374	9606.ENSP00000264382	-1.CID100001374	0	0	0	0	0	0.726	0	0	0	0.726
AXIN2	benzoic acid	1848431	-100000242	9606.ENSP00000302625	-1.CID100000242	0	0	0	0	0	0.724	0	0	0	0.724
GAA	miglustat	1848760	-100051634	9606.ENSP00000305692	-1.CID100051634	0	0	0	0	0	0.660	0.207	0	0	0.723
ERBB2	paclitaxel	1846101	-100004666	9606.ENSP00000269571	-1.CID100004666	0	0	0	0	0	0.098	0.700	0	0	0.721
HDC	glycerol	1845970	-100000753	9606.ENSP00000267845	-1.CID100000753	0	0	0	0	0	0.721	0	0	0	0.721
TPI1	acetate	1843191	-100000175	9606.ENSP00000229270	-1.CID100000175	0	0	0	0	0	0.721	0	0	0	0.721
CYP3A4	raloxifene	1852052	-100005035	9606.ENSP00000337915	-1.CID100005035	0	0	0	0	0	0.090	0.700	0	0	0.718
LRRK2	AKT1	1848005	1846136	9606.ENSP00000298910	9606.ENSP00000270202	0	0	0	0.625	0	0.713	0	0	0	0.713
MAP2K1	EGFR	1848411	1846445	9606.ENSP00000302486	9606.ENSP00000275493	0	0	0	0.648	0	0.707	0	0	0	0.707
HPCA	calcium ions	1855912	-100000271	9606.ENSP00000362566	-1.CID100000271	0	0	0	0	0	0.705	0	0	0	0.705
TPI1	sodium	1843191	-100000923	9606.ENSP00000229270	-1.CID100000923	0	0	0	0	0	0.704	0	0	0	0.704
SI	miglustat	1845536	-100051634	9606.ENSP00000264382	-1.CID100051634	0	0	0	0	0	0.636	0.207	0	0	0.703
KRAS	MAPK1	1844404	1842512	9606.ENSP00000256078	9606.ENSP00000215832	0	0	0	0	0	0.703	0	0	0	0.703
SOD1	potassium	1846132	-100000813	9606.ENSP00000270142	-1.CID100000813	0	0	0	0	0	0.701	0	0	0	0.701
GSR	sodium	1842813	-100000923	9606.ENSP00000221130	-1.CID100000923	0	0	0	0	0	0.701	0	0	0	0.701
APP	phosphate	1846936	-100001003	9606.ENSP00000284981	-1.CID100001003	0	0	0	0	0	0.701	0	0	0	0.701
ARL13B	ammonia	1858168	-100000222	9606.ENSP00000377769	-1.CID100000222	0	0	0	0	0	0.701	0	0	0	0.701
APP	L-valine	1846936	-100001182	9606.ENSP00000284981	-1.CID100001182	0	0	0	0	0	0.701	0	0	0	0.701
FDPS	acetate	1853389	-100000175	9606.ENSP00000349078	-1.CID100000175	0	0	0	0	0	0.701	0	0	0	0.701
BCAT2	calcium ions	1850502	-100000271	9606.ENSP00000322991	-1.CID100000271	0	0	0	0	0	0.701	0	0	0	0.701
FDPS	calcium ions	1853389	-100000271	9606.ENSP00000349078	-1.CID100000271	0	0	0	0	0	0.701	0	0	0	0.701
ARL13B	sulphate	1858168	-100001117	9606.ENSP00000377769	-1.CID100001117	0	0	0	0	0	0.701	0	0	0	0.701
FDPS	sodium	1853389	-100000923	9606.ENSP00000349078	-1.CID100000923	0	0	0	0	0	0.701	0	0	0	0.701
FDPS	glycerol	1853389	-100000753	9606.ENSP00000349078	-1.CID100000753	0	0	0	0	0	0.701	0	0	0	0.701
BCAT2	phosphate	1850502	-100001003	9606.ENSP00000322991	-1.CID100001003	0	0	0	0	0	0.701	0	0	0	0.701
APP	distilled water	1846936	-100000961	9606.ENSP00000284981	-1.CID100000961	0	0	0	0	0	0.701	0	0	0	0.701
APP	sodium	1846936	-100000923	9606.ENSP00000284981	-1.CID100000923	0	0	0	0	0	0.701	0	0	0	0.701
BCAT2	sodium	1850502	-100000923	9606.ENSP00000322991	-1.CID100000923	0	0	0	0	0	0.701	0	0	0	0.701
APP	aspartate	1846936	-100000424	9606.ENSP00000284981	-1.CID100000424	0	0	0	0	0	0.701	0	0	0	0.701
CBS	glycerol	1852819	-100000753	9606.ENSP00000344460	-1.CID100000753	0	0	0	0	0	0.701	0	0	0	0.701
TPI1	calcium ions	1843191	-100000271	9606.ENSP00000229270	-1.CID100000271	0	0	0	0	0	0.701	0	0	0	0.701
GSR	silver nanopar.	1842813	-100010474	9606.ENSP00000221130	-1.CID100010474	0	0	0	0	0	0.701	0	0	0	0.701
BCAT2	potassium	1850502	-100000813	9606.ENSP00000322991	-1.CID100000813	0	0	0	0	0	0.701	0	0	0	0.701
STAT3	selenium	1845584	-106326970	9606.ENSP00000264657	-1.CID106326970	0	0	0	0	0	0	0.700	0	0	0.700
RAC1	azathioprine	1853302	-100002265	9606.ENSP00000348461	-1.CID100002265	0	0	0	0	0	0	0.700	0	0	0.700
CAT	quinol	1843587	-100000785	9606.ENSP00000241052	-1.CID100000785	0	0	0	0	0	0	0.700	0	0	0.700
CYP27A1	cholestanol	1844601	-100003240	9606.ENSP00000258415	-1.CID100003240	0	0	0	0	0	0	0.700	0	0	0.700
LEP	rotenone	1849557	-100005102	9606.ENSP00000312652	-1.CID100005102	0	0	0	0	0	0	0.700	0	0	0.700
TP53	reduced glutat.	1846083	-100000745	9606.ENSP00000269305	-1.CID100000745	0	0	0	0	0	0	0.700	0	0	0.700
IRS1	glucose	1848682	-100000206	9606.ENSP00000304895	-1.CID100000206	0	0	0	0	0	0	0.700	0	0	0.700
MTOR	galangin	1854147	-105281616	9606.ENSP00000354558	-1.CID105281616	0	0	0	0	0	0	0.700	0	0	0.700
PSEN1	copper	1850825	-100011009	9606.ENSP00000326366	-1.CID100011009	0	0	0	0	0	0	0.700	0	0	0.700
AKT1	doxorubicin	1846136	-100001690	9606.ENSP00000270202	-1.CID100001690	0	0	0	0	0	0	0.700	0	0	0.700
COMT	methyldopa	1854135	-100004138	9606.ENSP00000354511	-1.CID100004138	0	0	0	0	0	0	0.700	0	0	0.700
CAT	platinum	1843587	-100004609	9606.ENSP00000241052	-1.CID100004609	0	0	0	0	0	0	0.700	0	0	0.700
ALB	superoxide ani.	1847637	-100520535	9606.ENSP00000295897	-1.CID100520535	0	0	0	0	0	0	0.700	0	0	0.700
NFE2L2	cobalt	1858451	-100002891	9606.ENSP00000380252	-1.CID100002891	0	0	0	0	0	0	0.700	0	0	0.700
PTGS2	prostaglandin .	1854602	-100000158	9606.ENSP00000356438	-1.CID100000158	0	0	0	0	0	0	0.700	0	0	0.700
RHOA	doxorubicin	1860210	-100001690	9606.ENSP00000400175	-1.CID100001690	0	0	0	0	0	0	0.700	0	0	0.700
MAPK3	doxorubicin	1845265	-100001690	9606.ENSP00000263025	-1.CID100001690	0	0	0	0	0	0	0.700	0	0	0.700
TNFRSF11B	methotrexate	1847859	-100004112	9606.ENSP00000297350	-1.CID100004112	0	0	0	0	0	0	0.700	0	0	0.700
LEP	manganese	1849557	-100023930	9606.ENSP00000312652	-1.CID100023930	0	0	0	0	0	0	0.700	0	0	0.700
EGFR	paclitaxel	1846445	-100004666	9606.ENSP00000275493	-1.CID100004666	0	0	0	0	0	0	0.700	0	0	0.700
CREB1	hydrogen perox.	1859295	-100000784	9606.ENSP00000387699	-1.CID100000784	0	0	0	0	0	0	0.700	0	0	0.700
MAPK3	tetracycline	1845265	-125880664	9606.ENSP00000263025	-1.CID125880664	0	0	0	0	0	0	0.700	0	0	0.700
IL6	rotenone	1844631	-100005102	9606.ENSP00000258743	-1.CID100005102	0	0	0	0	0	0	0.700	0	0	0.700
CYP3A4	etoricoxib	1852052	-100123619	9606.ENSP00000337915	-1.CID100123619	0	0	0	0	0	0	0.700	0	0	0.700
POR	EGCG	1861450	-100001287	9606.ENSP00000419970	-1.CID100001287	0	0	0	0	0	0	0.700	0	0	0.700
MAPK3	rutin	1845265	-105280805	9606.ENSP00000263025	-1.CID105280805	0	0	0	0	0	0	0.700	0	0	0.700
MAPK1	manganese	1842512	-100023930	9606.ENSP00000215832	-1.CID100023930	0	0	0	0	0	0	0.700	0	0	0.700
MAPK1	paclitaxel	1842512	-100004666	9606.ENSP00000215832	-1.CID100004666	0	0	0	0	0	0	0.700	0	0	0.700
MAPK3	zoledronic acid	1845265	-100068740	9606.ENSP00000263025	-1.CID100068740	0	0	0	0	0	0	0.700	0	0	0.700
MMP2	alendronate	1842719	-100002088	9606.ENSP00000219070	-1.CID100002088	0	0	0	0	0	0	0.700	0	0	0.700
SMAD3	retinoic acid	1851536	-100005538	9606.ENSP00000332973	-1.CID100005538	0	0	0	0	0	0	0.700	0	0	0.700
GSK3B	aspirin	1850681	-100002244	9606.ENSP00000324806	-1.CID100002244	0	0	0	0	0	0	0.700	0	0	0.700
MAPK1	phenobarbital	1842512	-100004763	9606.ENSP00000215832	-1.CID100004763	0	0	0	0	0	0	0.700	0	0	0.700
IL6	cortisol	1844631	-100003640	9606.ENSP00000258743	-1.CID100003640	0	0	0	0	0	0	0.700	0	0	0.700
CYP3A4	kaempferol	1852052	-105280863	9606.ENSP00000337915	-1.CID105280863	0	0	0	0	0	0	0.700	0	0	0.700
FXN	hydrogen perox.	1856650	-100000784	9606.ENSP00000366482	-1.CID100000784	0	0	0	0	0	0	0.700	0	0	0.700
ABCG2	testosterone	1843466	-100005408	9606.ENSP00000237612	-1.CID100005408	0	0	0	0	0	0	0.700	0	0	0.700
MAPK1	silver nanopar.	1842512	-100010474	9606.ENSP00000215832	-1.CID100010474	0	0	0	0	0	0	0.700	0	0	0.700
TNF	malondialdehyde	1860103	-100010964	9606.ENSP00000398698	-1.CID100010964	0	0	0	0	0	0	0.700	0	0	0.700
MAPK8	vitamin E	1853988	-100002116	9606.ENSP00000353483	-1.CID100002116	0	0	0	0	0	0	0.700	0	0	0.700
CYP27A1	bile acids	1844601	-100000303	9606.ENSP00000258415	-1.CID100000303	0	0	0	0	0	0	0.700	0	0	0.700
TNF	prostaglandin .	1860103	-100000158	9606.ENSP00000398698	-1.CID100000158	0	0	0	0	0	0	0.700	0	0	0.700
IL1B	silver nanopar.	1845335	-100010474	9606.ENSP00000263341	-1.CID100010474	0	0	0	0	0	0	0.700	0	0	0.700
TNFRSF11B	rotenone	1847859	-100005102	9606.ENSP00000297350	-1.CID100005102	0	0	0	0	0	0	0.700	0	0	0.700
TP53	retinoic acid	1846083	-100005538	9606.ENSP00000269305	-1.CID100005538	0	0	0	0	0	0	0.700	0	0	0.700
MAPK3	haem	1845265	-100004973	9606.ENSP00000263025	-1.CID100004973	0	0	0	0	0	0	0.700	0	0	0.700
IL10	retinoic acid	1860958	-100005538	9606.ENSP00000412237	-1.CID100005538	0	0	0	0	0	0	0.700	0	0	0.700
MAP2K1	hydrogen perox.	1848411	-100000784	9606.ENSP00000302486	-1.CID100000784	0	0	0	0	0	0	0.700	0	0	0.700
